amount,from_user_id,to_user_id,from_name,to_name,created_at
149.51,20,13,Alice,Nora,2023-06-28 01:34:59
537.83,17,17,Rachel,Rachel,2023-01-03 15:14:07
817.90,16,10,Quinn,Kyle,2023-04-19 03:01:35
9.90,18,8,Steve,Ivan,2023-12-13 21:35:15
109.99,19,1,Tina,Bob,2023-05-09 12:46:13
407.12,17,6,Rachel,Grace,2023-12-16 08:39:38
551.42,18,16,Steve,Quinn,2023-10-18 10:38:23
346.50,13,18,Nora,Steve,2023-08-10 01:10:32
458.13,18,18,Steve,Steve,2023-08-29 12:34:11
534.43,7,18,Hannah,Steve,2023-03-04 06:35:46
598.08,13,10,Nora,Kyle,2023-12-07 13:04:54
399.17,5,10,Frank,Kyle,2023-06-22 12:31:00
916.71,6,3,Grace,David,2023-04-12 11:03:38
480.74,11,5,Lily,Frank,2023-08-24 07:51:11
699.22,1,2,Bob,Charlie,2023-02-19 22:42:39
598.48,8,10,Ivan,Kyle,2023-07-15 02:42:23
903.93,10,6,Kyle,Grace,2023-02-24 16:09:04
133.43,7,6,Hannah,Grace,2023-01-22 14:18:43
636.48,19,8,Tina,Ivan,2023-06-26 15:41:15
424.90,10,8,Kyle,Ivan,2023-03-31 15:17:05
28.91,6,10,Grace,Kyle,2023-03-28 14:35:33
909.63,18,16,Steve,Quinn,2023-04-04 09:26:38
275.02,4,16,Eva,Quinn,2023-01-15 16:11:09
888.23,13,19,Nora,Tina,2023-03-12 09:07:34
610.99,16,7,Quinn,Hannah,2023-12-12 20:17:57
400.08,16,14,Quinn,Oscar,2023-10-30 21:20:22
267.44,2,6,Charlie,Grace,2023-08-26 05:14:16
789.26,20,14,Alice,Oscar,2023-08-25 05:29:46
665.13,20,12,Alice,Mia,2023-05-12 10:19:21
540.05,13,19,Nora,Tina,2023-02-03 11:10:11
970.28,1,12,Bob,Mia,2023-06-06 05:42:40
386.90,7,20,Hannah,Alice,2023-07-16 08:48:57
914.27,8,2,Ivan,Charlie,2023-10-01 05:12:51
928.30,17,17,Rachel,Rachel,2023-10-13 21:16:50
450.65,1,1,Bob,Bob,2023-10-27 19:14:04
703.94,8,5,Ivan,Frank,2023-10-23 05:32:56
884.78,18,20,Steve,Alice,2023-11-28 12:50:57
836.53,16,20,Quinn,Alice,2023-04-15 11:04:09
490.06,18,19,Steve,Tina,2023-05-29 00:08:58
114.60,12,5,Mia,Frank,2023-02-01 09:43:53
99.96,7,19,Hannah,Tina,2023-01-05 00:50:55
7.55,9,1,Julia,Bob,2023-12-10 00:54:25
987.86,3,11,David,Lily,2023-10-27 19:24:04
926.07,10,15,Kyle,Paul,2023-01-04 05:55:31
250.71,1,1,Bob,Bob,2023-09-14 05:52:49
109.17,15,8,Paul,Ivan,2023-02-20 23:27:31
898.14,17,11,Rachel,Lily,2023-09-10 07:40:57
767.36,13,15,Nora,Paul,2023-11-18 22:04:09
807.79,8,15,Ivan,Paul,2023-09-02 21:02:18
739.92,8,19,Ivan,Tina,2023-03-25 20:07:11
30.45,10,17,Kyle,Rachel,2023-03-21 19:03:17
811.40,13,13,Nora,Nora,2023-08-25 21:15:51
816.81,19,1,Tina,Bob,2023-12-23 12:49:12
260.31,5,11,Frank,Lily,2023-01-16 08:36:54
944.87,20,7,Alice,Hannah,2023-02-09 13:41:35
310.30,1,4,Bob,Eva,2023-03-27 09:42:21
965.04,6,17,Grace,Rachel,2023-04-15 06:34:27
636.91,19,19,Tina,Tina,2023-10-08 03:56:23
367.49,12,7,Mia,Hannah,2023-09-28 11:22:03
185.17,16,8,Quinn,Ivan,2023-09-19 13:44:16
597.92,1,20,Bob,Alice,2023-01-22 13:49:00
930.59,9,18,Julia,Steve,2023-02-20 11:33:38
32.34,8,7,Ivan,Hannah,2023-05-19 11:08:42
542.07,7,7,Hannah,Hannah,2023-07-09 15:06:45
86.93,11,8,Lily,Ivan,2023-10-14 19:54:48
98.58,7,9,Hannah,Julia,2023-05-24 21:13:59
181.97,11,12,Lily,Mia,2023-02-20 15:20:34
933.19,12,1,Mia,Bob,2023-05-01 13:49:16
496.93,12,7,Mia,Hannah,2023-08-22 01:40:29
196.02,17,2,Rachel,Charlie,2023-12-18 00:03:29
519.29,16,15,Quinn,Paul,2023-11-25 03:25:22
624.16,6,5,Grace,Frank,2023-09-11 06:31:30
117.24,11,20,Lily,Alice,2023-10-26 22:05:48
446.73,9,11,Julia,Lily,2023-02-23 13:22:12
910.77,9,8,Julia,Ivan,2023-01-24 01:28:30
963.64,18,2,Steve,Charlie,2023-11-14 23:05:39
62.73,4,6,Eva,Grace,2023-11-08 21:01:01
970.02,13,7,Nora,Hannah,2023-01-16 19:43:35
272.47,19,5,Tina,Frank,2023-03-15 05:23:25
390.30,11,4,Lily,Eva,2023-10-18 23:03:43
415.35,1,15,Bob,Paul,2023-03-11 18:39:29
271.08,18,11,Steve,Lily,2023-12-01 03:28:20
795.16,1,19,Bob,Tina,2023-03-12 18:48:37
353.13,5,7,Frank,Hannah,2023-05-23 12:05:38
281.45,4,20,Eva,Alice,2023-12-27 17:49:46
155.37,4,3,Eva,David,2023-10-07 03:02:51
942.51,7,13,Hannah,Nora,2023-08-30 01:58:54
476.85,9,14,Julia,Oscar,2023-11-29 16:57:39
744.61,8,1,Ivan,Bob,2023-02-22 18:00:51
482.50,16,11,Quinn,Lily,2023-09-30 01:17:53
576.92,4,13,Eva,Nora,2023-07-30 10:13:10
506.49,19,10,Tina,Kyle,2023-09-17 21:06:38
442.95,4,15,Eva,Paul,2023-05-14 23:58:13
252.42,2,6,Charlie,Grace,2023-03-01 11:00:59
938.47,3,13,David,Nora,2023-08-02 21:45:09
209.39,18,13,Steve,Nora,2023-06-08 07:58:46
439.75,13,6,Nora,Grace,2023-07-26 00:41:09
426.60,9,5,Julia,Frank,2023-03-22 19:45:33
179.09,18,10,Steve,Kyle,2023-12-04 10:08:38
989.02,5,2,Frank,Charlie,2023-07-22 07:50:25
135.31,8,20,Ivan,Alice,2023-05-07 03:34:16
899.00,12,1,Mia,Bob,2023-09-27 08:30:13
655.92,10,9,Kyle,Julia,2023-07-07 22:13:02
572.56,13,7,Nora,Hannah,2023-08-21 13:27:16
792.27,20,11,Alice,Lily,2023-03-11 05:05:14
51.11,12,4,Mia,Eva,2023-10-22 01:58:15
967.26,19,16,Tina,Quinn,2023-10-24 22:04:41
32.32,16,17,Quinn,Rachel,2023-04-04 11:35:47
352.28,16,10,Quinn,Kyle,2023-10-22 06:54:31
530.28,19,18,Tina,Steve,2023-11-08 15:35:55
712.11,7,9,Hannah,Julia,2023-04-27 14:42:09
49.60,20,19,Alice,Tina,2023-07-30 19:44:41
287.41,16,17,Quinn,Rachel,2023-09-20 10:51:05
491.83,2,4,Charlie,Eva,2023-04-11 19:55:32
702.66,12,4,Mia,Eva,2023-04-30 00:36:20
692.42,10,9,Kyle,Julia,2023-02-16 12:42:07
140.61,20,6,Alice,Grace,2023-11-24 23:19:09
601.91,14,5,Oscar,Frank,2023-11-20 12:23:30
176.53,10,8,Kyle,Ivan,2023-10-02 23:31:07
715.34,19,4,Tina,Eva,2023-06-01 23:06:09
592.04,19,1,Tina,Bob,2023-12-27 18:11:24
245.18,9,5,Julia,Frank,2023-11-13 10:18:26
154.40,19,19,Tina,Tina,2023-08-13 05:26:16
97.37,12,1,Mia,Bob,2023-10-14 22:49:41
900.21,2,15,Charlie,Paul,2023-06-28 22:28:58
587.99,17,5,Rachel,Frank,2023-04-03 09:43:14
673.77,12,12,Mia,Mia,2023-06-04 05:06:48
830.25,9,13,Julia,Nora,2023-01-31 06:02:06
291.62,2,19,Charlie,Tina,2023-12-27 05:23:03
501.41,14,17,Oscar,Rachel,2023-11-09 02:12:24
265.46,10,20,Kyle,Alice,2023-11-04 05:15:20
496.81,1,5,Bob,Frank,2023-10-14 01:39:18
68.56,1,14,Bob,Oscar,2023-12-28 16:24:19
253.39,8,10,Ivan,Kyle,2023-09-16 05:25:22
640.77,20,17,Alice,Rachel,2023-08-13 19:59:27
914.75,20,17,Alice,Rachel,2023-06-07 00:46:05
986.20,19,5,Tina,Frank,2023-02-01 10:11:40
834.11,18,8,Steve,Ivan,2023-10-09 14:05:10
676.32,11,14,Lily,Oscar,2023-01-23 10:20:25
724.54,3,13,David,Nora,2023-05-31 09:51:38
382.06,14,5,Oscar,Frank,2023-04-18 08:01:30
35.25,15,16,Paul,Quinn,2023-05-23 15:46:11
936.50,7,7,Hannah,Hannah,2023-10-09 09:30:29
19.16,20,4,Alice,Eva,2023-01-11 23:47:00
723.13,9,13,Julia,Nora,2023-07-23 00:59:28
295.84,14,10,Oscar,Kyle,2023-05-07 17:59:40
829.27,8,19,Ivan,Tina,2023-10-26 02:37:46
357.57,2,11,Charlie,Lily,2023-01-23 03:31:17
662.03,7,11,Hannah,Lily,2023-02-19 21:07:42
628.46,10,19,Kyle,Tina,2023-07-31 21:31:03
289.96,18,12,Steve,Mia,2023-11-29 08:18:05
576.05,17,7,Rachel,Hannah,2023-01-08 08:28:45
552.88,6,17,Grace,Rachel,2023-09-23 11:31:05
971.10,9,8,Julia,Ivan,2023-04-15 15:34:15
712.61,14,11,Oscar,Lily,2023-07-07 13:20:05
405.27,7,19,Hannah,Tina,2023-06-12 23:39:11
957.09,20,17,Alice,Rachel,2023-04-28 08:36:58
669.75,20,6,Alice,Grace,2023-06-26 04:18:28
42.57,3,10,David,Kyle,2023-02-13 05:44:37
57.65,10,16,Kyle,Quinn,2023-03-07 12:54:21
231.67,9,19,Julia,Tina,2023-09-10 11:50:02
481.02,11,13,Lily,Nora,2023-09-18 12:20:16
57.33,1,19,Bob,Tina,2023-12-11 21:29:50
210.12,14,20,Oscar,Alice,2023-09-26 14:52:09
777.70,13,17,Nora,Rachel,2023-10-11 14:28:07
275.53,18,6,Steve,Grace,2023-11-16 12:59:21
421.80,8,1,Ivan,Bob,2023-11-30 17:46:32
148.67,19,19,Tina,Tina,2023-08-12 14:27:41
966.12,3,16,David,Quinn,2023-08-05 07:22:11
23.25,10,10,Kyle,Kyle,2023-03-20 00:28:52
438.79,18,15,Steve,Paul,2023-01-23 06:59:45
169.14,14,9,Oscar,Julia,2023-04-15 06:11:43
267.54,12,6,Mia,Grace,2023-05-24 13:47:02
601.35,19,17,Tina,Rachel,2023-01-22 05:15:38
901.46,20,17,Alice,Rachel,2023-01-02 11:51:18
195.94,10,19,Kyle,Tina,2023-12-15 08:28:49
811.83,13,5,Nora,Frank,2023-10-24 20:51:29
270.66,20,19,Alice,Tina,2023-05-31 11:37:38
18.39,11,3,Lily,David,2023-04-29 17:15:18
572.99,9,2,Julia,Charlie,2023-02-24 12:50:01
394.89,15,9,Paul,Julia,2023-09-26 03:49:49
539.50,10,11,Kyle,Lily,2023-01-10 05:03:34
207.62,4,17,Eva,Rachel,2023-06-20 05:49:42
999.97,3,14,David,Oscar,2023-07-10 07:40:40
521.85,19,1,Tina,Bob,2023-11-17 22:12:33
843.08,16,20,Quinn,Alice,2023-05-09 11:48:04
59.64,7,17,Hannah,Rachel,2023-09-24 16:10:12
393.76,6,2,Grace,Charlie,2023-08-14 18:28:14
582.06,5,19,Frank,Tina,2023-06-15 14:12:54
231.98,3,18,David,Steve,2023-12-02 06:56:46
375.71,6,6,Grace,Grace,2023-01-12 16:20:26
852.69,3,1,David,Bob,2023-04-07 04:28:31
382.28,5,11,Frank,Lily,2023-03-19 13:34:34
273.37,19,6,Tina,Grace,2023-12-19 17:49:25
344.30,2,7,Charlie,Hannah,2023-03-20 17:18:03
692.97,2,12,Charlie,Mia,2023-01-19 07:01:56
501.65,6,17,Grace,Rachel,2023-09-05 13:33:32
967.19,4,5,Eva,Frank,2023-03-13 08:03:55
8.68,4,14,Eva,Oscar,2023-11-07 22:02:49
873.69,2,2,Charlie,Charlie,2023-10-17 20:24:23
430.35,8,7,Ivan,Hannah,2023-10-09 01:43:09
747.64,5,4,Frank,Eva,2023-03-31 16:19:26
350.46,20,13,Alice,Nora,2023-10-23 05:57:34
229.46,10,20,Kyle,Alice,2023-10-02 01:39:40
144.92,4,17,Eva,Rachel,2023-05-11 13:49:01
123.43,19,18,Tina,Steve,2023-03-22 06:19:01
98.25,13,12,Nora,Mia,2023-12-28 17:02:34
922.89,2,17,Charlie,Rachel,2023-10-10 23:48:36
674.07,10,3,Kyle,David,2023-02-12 03:20:49
884.31,1,19,Bob,Tina,2023-08-19 03:52:10
286.81,12,5,Mia,Frank,2023-12-27 19:07:30
986.59,15,20,Paul,Alice,2023-01-21 09:31:31
90.16,14,4,Oscar,Eva,2023-05-09 17:48:01
212.97,18,3,Steve,David,2023-02-27 04:23:45
775.00,4,9,Eva,Julia,2023-07-05 07:36:10
108.14,9,18,Julia,Steve,2023-08-24 19:41:26
558.41,3,4,David,Eva,2023-09-01 14:01:31
289.82,3,17,David,Rachel,2023-05-02 08:58:02
682.17,7,18,Hannah,Steve,2023-05-29 13:52:30
518.23,4,4,Eva,Eva,2023-04-23 07:04:36
846.01,11,2,Lily,Charlie,2023-05-29 20:58:37
821.02,20,20,Alice,Alice,2023-04-03 19:24:42
758.74,5,3,Frank,David,2023-10-07 15:27:05
778.04,18,5,Steve,Frank,2023-11-20 11:34:57
394.64,19,13,Tina,Nora,2023-06-15 00:51:23
159.84,17,8,Rachel,Ivan,2023-02-08 18:43:44
655.81,2,11,Charlie,Lily,2023-08-18 09:51:16
114.78,14,17,Oscar,Rachel,2023-03-04 01:22:01
540.73,6,6,Grace,Grace,2023-05-18 07:08:35
410.49,15,17,Paul,Rachel,2023-04-18 10:28:02
68.03,7,19,Hannah,Tina,2023-04-03 08:17:06
152.25,11,8,Lily,Ivan,2023-10-19 00:48:39
715.70,14,7,Oscar,Hannah,2023-09-01 20:07:23
29.63,9,9,Julia,Julia,2023-10-29 19:42:17
194.94,3,7,David,Hannah,2023-05-20 01:23:08
607.22,8,6,Ivan,Grace,2023-01-03 14:57:33
335.95,2,9,Charlie,Julia,2023-01-12 14:12:53
702.17,5,9,Frank,Julia,2023-07-03 22:43:54
775.41,5,15,Frank,Paul,2023-10-14 16:17:47
491.08,4,14,Eva,Oscar,2023-04-27 14:53:08
236.19,6,17,Grace,Rachel,2023-09-22 13:54:14
56.74,2,11,Charlie,Lily,2023-12-07 18:59:00
82.49,11,17,Lily,Rachel,2023-07-07 16:16:55
950.81,10,6,Kyle,Grace,2023-09-10 02:00:35
911.94,18,1,Steve,Bob,2023-08-01 07:28:33
101.80,19,19,Tina,Tina,2023-08-04 14:20:54
384.71,16,15,Quinn,Paul,2023-08-30 18:51:44
49.38,19,5,Tina,Frank,2023-09-03 17:57:58
669.32,10,16,Kyle,Quinn,2023-11-23 04:52:49
340.92,4,10,Eva,Kyle,2023-01-30 05:36:00
615.46,2,18,Charlie,Steve,2023-05-09 06:31:33
107.97,3,13,David,Nora,2023-09-10 03:05:17
173.97,16,9,Quinn,Julia,2023-12-28 19:39:22
749.33,7,17,Hannah,Rachel,2023-12-14 10:08:41
159.11,4,20,Eva,Alice,2023-09-13 02:32:58
757.37,10,11,Kyle,Lily,2023-08-20 12:49:58
332.05,17,5,Rachel,Frank,2023-09-20 23:43:15
529.16,20,10,Alice,Kyle,2023-04-29 22:54:47
126.26,2,16,Charlie,Quinn,2023-07-30 16:29:14
201.95,18,4,Steve,Eva,2023-01-29 10:57:49
858.74,12,17,Mia,Rachel,2023-09-06 01:39:34
213.41,3,3,David,David,2023-04-14 06:09:22
836.33,12,4,Mia,Eva,2023-06-25 17:06:41
284.37,14,5,Oscar,Frank,2023-06-27 16:47:46
506.00,19,15,Tina,Paul,2023-06-13 22:17:06
146.85,15,17,Paul,Rachel,2023-05-30 19:10:24
641.08,1,6,Bob,Grace,2023-03-20 17:11:55
531.60,10,11,Kyle,Lily,2023-12-14 12:33:18
307.89,3,3,David,David,2023-02-11 21:33:34
394.50,13,7,Nora,Hannah,2023-01-30 07:01:32
560.73,9,11,Julia,Lily,2023-10-29 18:35:24
900.05,3,10,David,Kyle,2023-10-14 04:17:19
324.34,7,17,Hannah,Rachel,2023-10-22 11:40:44
579.76,5,15,Frank,Paul,2023-07-05 20:15:38
278.62,19,13,Tina,Nora,2023-01-21 10:10:57
889.57,6,9,Grace,Julia,2023-12-07 13:46:31
317.72,18,11,Steve,Lily,2023-12-10 23:19:45
551.70,14,19,Oscar,Tina,2023-06-16 01:23:08
360.25,2,11,Charlie,Lily,2023-06-22 17:56:42
380.24,3,1,David,Bob,2023-04-11 02:12:39
312.88,12,15,Mia,Paul,2023-08-02 14:46:29
589.88,16,7,Quinn,Hannah,2023-06-26 05:39:13
623.50,13,14,Nora,Oscar,2023-09-12 10:11:33
439.17,3,18,David,Steve,2023-03-19 07:25:28
790.85,4,18,Eva,Steve,2023-12-22 19:18:50
434.13,11,9,Lily,Julia,2023-03-10 21:54:09
595.10,5,14,Frank,Oscar,2023-02-21 19:57:34
790.55,14,1,Oscar,Bob,2023-04-15 05:06:25
696.11,16,7,Quinn,Hannah,2023-04-19 11:29:11
572.47,9,9,Julia,Julia,2023-07-12 02:48:05
533.76,9,5,Julia,Frank,2023-09-17 12:23:13
195.20,18,7,Steve,Hannah,2023-04-21 15:53:57
86.84,3,7,David,Hannah,2023-03-13 01:21:22
300.35,19,5,Tina,Frank,2023-07-15 21:12:22
234.27,8,16,Ivan,Quinn,2023-06-22 10:09:51
715.59,14,13,Oscar,Nora,2023-08-29 02:35:45
468.48,17,9,Rachel,Julia,2023-11-10 12:41:11
261.40,4,2,Eva,Charlie,2023-11-28 17:37:26
822.31,6,20,Grace,Alice,2023-12-27 19:40:50
792.76,20,15,Alice,Paul,2023-11-15 20:51:32
73.66,12,19,Mia,Tina,2023-04-22 01:16:30
216.87,1,13,Bob,Nora,2023-07-05 11:23:46
585.28,1,20,Bob,Alice,2023-10-24 12:22:15
234.64,6,10,Grace,Kyle,2023-01-13 18:06:59
863.97,4,20,Eva,Alice,2023-10-24 09:54:38
